start	end	text
1653560	1655560	Yeah, but don't think about this in such a literary way
1655560	1657560	because, you know,
1657560	1661560	as a genius literature writer
1661560	1663560	as I am,
1663560	1664560	you're not...
1664560	1665560	Yes.
1665560	1666560	Articulate too.
1666560	1667560	Well done.
1667560	1668560	Yes.
1668560	1669560	You're not getting like...
1669560	1670560	I know.
1670560	1671560	You're not getting a feel for it
1671560	1672560	because I'm jumping around.
1672560	1673560	Sure.
1673560	1676560	And these otherwise will be here.
1676560	1678560	Yeah, I'm just curious if you're using this
1678560	1680560	as like a marker for what's going on.
1680560	1682560	No, I'm using this actually as an indication
1682560	1684560	of a real, like,
1684560	1686560	weighing in on something in a very practical way.
1686560	1688560	And basically this business
1688560	1690560	that they had just spent half a billion dollars
1690560	1691560	on months earlier
1691560	1693560	is now, according to Bill, worthless.
1693560	1695560	Like literally not worth anything.
1695560	1696560	And so what do you do with that?
1696560	1697560	One option is,
1697560	1698560	at the end of the year,
1698560	1699560	you write it off entirely
1699560	1701560	and acknowledge it's worth zero.
1701560	1704560	But that means you have to take a huge loss
1704560	1705560	and account on the loss anyway.
1705560	1707560	That would mean you've recognized
1707560	1709560	and you basically take...
1709560	1710560	Whatever you spent on it,
1710560	1711560	you're taking that as a loss now.
1711560	1712560	If it's really worth zero.
1712560	1714560	In addition to being bad financially,
1714560	1716560	this is like really embarrassing.
1716560	1717560	Sure.
1717560	1719560	So Bill comes up with a different solution,
1719560	1723560	which is that it can basically hover in place
1723560	1726560	and not do any more risky loans,
1726560	1727560	only do good loans,
1727560	1731560	and that will kind of allow them to be able
1731560	1734560	to move forward without actually acknowledging
1734560	1735560	how bad their investment was.
1735560	1737560	So it's kind of a graceful way.
1737560	1740560	I mean, saying it's kind of paper things over,
1740560	1742560	but not in like a bad way.
1742560	1745560	It's just like...
1745560	1748560	So he comes back full-time in 2008.
1748560	1750560	He's got his obscure title,
1750560	1752560	which is head of capital and risk optimization
1752560	1754560	for the investment bank.
1754560	1757560	And so despite the obscure title,
1757560	1758560	you know, everyone knew
1758560	1759560	if he reported directly to Anshu,
1759560	1763560	and Anshu like deeply valued his opinion.
1763560	1765560	And Anshu could show that
1765560	1766560	for all the cowboys we have,
1766560	1767560	we also have Bill,
1767560	1774560	the former colleague said.
1774560	1777560	He starts up weekly risk management meetings,
1777560	1778560	which hadn't existed.
1778560	1781560	He starts like really just like looking
1781560	1782560	around these businesses,
1782560	1784560	looking, trying to understand them.
1784560	1787560	And, you know, seeing a lot of problems
1787560	1789560	and trying to slowly but surely clean them up.
1789560	1792560	And this is right as the financial crisis
1792560	1794560	is hitting in Deutsche Bank,
1794560	1796560	as you probably know,
1796560	1798560	is actually a big winner in the crisis,
1798560	1801560	partly because they had, you know,
1801560	1804560	they were shorting.
1804560	1806560	There's some short all these CDOs,
1806560	1808560	which they had actually helped manufacture.
1808560	1810560	And so they were,
1810560	1812560	and playing both sides of this,
1812560	1814560	and it was very profitable for them.
1814560	1816560	And that came from that Deutsche Bank guy
1816560	1818560	that made quite a good...
1818560	1819560	Yeah.
1819560	1821560	So Greg Lippmann is who you're thinking of,
1821560	1823560	who was kind of immortalized in the Big Short.
1823560	1825560	You're in Big Short.
1826560	1827560	Okay.
1827560	1830560	Okay, we're just going to pause this for a sec and...
1855560	1856560	Okay.
1861560	1863560	Are you feeling tired?
1863560	1864560	I'm feeling good.
1864560	1866560	I mean, this is weird.
1866560	1867560	Yeah.
1867560	1868560	So much.
1868560	1869560	So cool.
1869560	1870560	It's intense.
1870560	1871560	Yeah, it's intense.
1871560	1873560	And it's like...
1876560	1878560	Because you kind of have to go
1878560	1880560	open everything down.
1880560	1881560	Yeah.
1881560	1883560	And also, like...
1885560	1887560	I mean, I'm telling you everything,
1887560	1889560	but I'm also trying to, like...
1890560	1892560	Be nice to us and this stuff.
1892560	1893560	Not really.
1893560	1895560	I'm just telling you, I just...
1895560	1897560	I don't want to let you hear this from anyone else.
1897560	1898560	Yeah, but...
1902560	1903560	For sure.
1903560	1904560	That's...
1904560	1906560	That's a very good way.
1906560	1908560	It'll be worse.
1908560	1909560	Absolutely.
1909560	1911560	That's why I'm doing this.
1911560	1912560	Yeah.
1912560	1913560	It's just...
1913560	1915560	The point being, not that I'm not telling you.
1915560	1917560	It's intense.
1917560	1918560	And I'm just...
1918560	1919560	I'm aware of it.
1919560	1920560	I'm aware of it.
1920560	1921560	I'm aware of it.
1921560	1924560	And also, cognizant of that...
1924560	1926560	What is on my computer screen right now?
1926560	1927560	It's an obvious...
1927560	1931560	The book is going to go through a zillion revisions
1931560	1934560	and changes and edits and restructures
1934560	1935560	and things like that.
1935560	1936560	So this is all...
1936560	1938560	It's all in flux, you know?
1938560	1941560	And so he's hearing it now.
1941560	1942560	You're hearing it now.
1942560	1943560	Sorry?
1943560	1944560	Yeah, let's see.
1946560	1947560	You ready?
1947560	1948560	Actually, you know what?
1948560	1951560	I'm going to drop this with a scoop of steamer.
1954560	1956560	Greg Lippmann.
1956560	1957560	Greg Lippmann.
1957560	1958560	Something Lippmann.
1958560	1962560	Yeah, so Deutsche Bank was creating these CDOs
1962560	1964560	and short-selling their own...
1964560	1965560	their own CDOs.
1965560	1967560	Did you pull that thing?
1971560	1972560	Yeah.
1987560	1989560	So they were creating packaging CDOs
1989560	1991560	and short-selling them?
1993560	1995560	So this is where Fred DePaul's loft came in.
1995560	1997560	They would use...
1997560	2001560	So you take...
2001560	2005560	So do you want me to just explain this as if you're an idiot?
2005560	2006560	Yeah, absolutely.
2006560	2007560	Yeah.
2007560	2008560	Yeah.
2008560	2009560	So...
2011560	2012560	Okay, so you take a mortgage.
2012560	2013560	Right.
2013560	2014560	Take a bunch of it, which is...
2014560	2015560	Right.
2015560	2017560	Package that together into a mortgage security.
2017560	2018560	Sure.
2018560	2020560	You then take a bunch of mortgage securities.
2020560	2021560	Right.
2021560	2023560	Mush them together and then like shop them up
2023560	2024560	depending on their risk.
2024560	2025560	Conscious.
2025560	2026560	Yeah, very good.
2026560	2027560	Conscious.
2027560	2029560	I told you I was going to tell you like you're an idiot
2029560	2030560	even though you're not an idiot.
2030560	2032560	So the...
2032560	2034560	And those are CDOs, right?
2034560	2035560	Right.
2035560	2037560	You then use credit default swaps.
2037560	2041560	CDS, which are insurance contracts essentially
2041560	2042560	to bet against those CDOs.
2042560	2043560	Right.
2043560	2045560	And so Deutsche Bank on the one hand
2045560	2047560	was taking all these mortgages,
2047560	2049560	some of which they were producing through mortgage IT
2049560	2050560	that's coming from what they bought.
2050560	2051560	Oh, okay.
2051560	2054560	Packaging those into mortgage-backed securities,
2054560	2058560	into CDOs, which Greg Lipman's squad was selling
2058560	2060560	to dummies all over the world.
2060560	2061560	Right.
2061560	2064560	And then simultaneously betting against those very CDOs.
2064560	2065560	Which is the short sell.
2065560	2066560	Which is the short sell.
2066560	2070560	So they not only are both selling something bad
2070560	2072560	and betting that they're going to fail,
2072560	2074560	but they also kind of have inside knowledge
2074560	2076560	of what's going to do well and what's not going to do well
2076560	2077560	because they're fucking mortgages.
2077560	2078560	Sure.
2078560	2079560	So...
2079560	2080560	Yeah.
2080560	2082560	Well, they not only packed them, they originated them.
2082560	2084560	They were, because of mortgage IT,
2084560	2086560	they're actually producing these mortgages
2086560	2088560	because they know every step of the process.
2088560	2091560	I didn't realize that mortgage IT was the conduit.
2091560	2093560	Well, it was just part of it.
2093560	2095560	I mean, I didn't even actually realize that myself
2095560	2097560	until recently when I was going through
2097560	2100560	the huge settlement they had, Deutsche Bank had,
2100560	2103560	which was last year or the year before last.
2103560	2106560	And it goes, the Justice Department itself,
2106560	2108560	just goes in great detail to the role,
2108560	2111560	the fraudulent role that mortgage IT played.
2111560	2114560	And so, well, we'll get to this later,
2114560	2117560	but that's one of the things,
2117560	2119560	I don't know this, I'm just speculating,
2119560	2121560	but it's possible that your dad,
2121560	2124560	given the advice that he had given to Anchu
2124560	2125560	about that business and saying,
2125560	2127560	don't shut it down, keep it going
2127560	2129560	so we don't need to recognize that big loss.
2129560	2132560	It's not impossible that that was
2132560	2135560	like a little bit bothersome to people.
2135560	2136560	Right.
2136560	2139560	I don't know that, though, that's just pure speculation.
2139560	2142560	So, okay, crisis ends.
2142560	2143560	To not bring mortgage IT to light
2143560	2145560	or to sort of give mortgage IT to the past?
2145560	2147560	No, it gave it a, yeah, to give it a pass.
2147560	2148560	They gave it like another lease on life.
2148560	2151560	They allowed it to continue operating for a while.
2151560	2153560	Again, I'm not making much of that
2153560	2155560	because I don't really know, but it's...
2155560	2156560	That's an interesting idea.
2156560	2158560	I mean, with the benefit of hindsight,
2158560	2160560	that wasn't the best plan.
2160560	2161560	Right.
2161560	2165560	What they came up with, hindsight's 20-20.
2165560	2168560	Okay, so this is where, starting around 2010,
2168560	2172560	Deutsche Bank, it's big decline begins.
2172560	2174560	So, it survived the crisis better than most
2174560	2176560	because Greg Litman and his ilk
2176560	2178560	were making billions of dollars
2178560	2180560	short in the mortgage market.
2180560	2184560	And Deutsche Bank executives,
2184560	2187560	primarily Anchu and Joe Ackerman,
2187560	2192560	mistook their relative success during the crisis
2192560	2194560	as a sign that they were just in the clear.
2194560	2197560	And they step on the gas.
2197560	2200560	And Anchu is kind of losing touch with reality.
2200560	2202560	It seems like according to a bunch of people
2202560	2203560	who worked with him.
2203560	2207560	And also, they are...
2207560	2210560	The so-called piranhas around Anchu
2210560	2212560	are, no one is paying any attention to them.
2212560	2215560	So, that includes Christian Bittar,
2215560	2218560	who is the LIBOR trader.
2218560	2220560	It includes...
2220560	2222560	Call him, can I...
2222560	2223560	Be patient.
2223560	2226560	It includes the tax trades that they were doing
2226560	2227560	for renaissance.
2227560	2228560	The basket options.
2228560	2230560	The basket options are good.
2230560	2236560	And it includes...
2236560	2240560	It includes Monty Deposky.
2240560	2242560	And Kelly Faisola.
2242560	2243560	Good.
2243560	2246560	And yeah, it includes these crazed trading floors
2246560	2248560	that Colin Fan is presiding over.
2248560	2249560	So, here's one thing.
2249560	2251560	This is one of the most interesting things
2251560	2256560	I think I've found in my reporting.
2256560	2259560	It's just an anecdote, but it's a telling one.
2259560	2261560	So, in...
2261560	2264560	I'm trying to figure out exactly the date here.
2264560	2267560	I think 2010.
2267560	2272560	Let's give it a take, 2010.
2272560	2276560	There was a trader, a whole group of traders, actually,
2276560	2279560	in their bond traders.
2279560	2283560	And they were trading on mortgages.
2283560	2284560	But this was after the crisis.
2284560	2285560	So, they were actually betting,
2285560	2287560	whereas Deutsche Bank had made this big short bet
2287560	2288560	against the housing market.
2288560	2289560	The exposition?
2289560	2291560	This was the opposite.
2291560	2293560	So, they were now betting on the housing market
2293560	2294560	to recover.
2294560	2296560	And this guy's name is Troy Dixon.
2296560	2298560	He's like a young guy.
2298560	2302560	And it had a whole group that they were making
2302560	2305560	a very big, like multi-billion dollar bet
2305560	2308560	the housing market was going to come back to life
2308560	2311560	in a big way, which is fine.
2311560	2314560	But the bets were really, really big.
2314560	2316560	And so, risk managers started getting very worried.
2316560	2317560	How big?
2317560	2320560	Billions.
2320560	2324560	And the risk management team in the investment bank
2324560	2325560	didn't have anywhere to go.
2325560	2326560	No one would listen to their concerns.
2326560	2328560	So, they went to your dad.
2328560	2330560	And Bill took a look at...
2330560	2332560	The risk guys had basically compiled a dossier
2332560	2333560	of all this stuff.
2333560	2335560	And so, Bill started going through the dossier
2335560	2337560	and agreed that what they were showing
2337560	2339560	him did not look good.
2339560	2342560	It looked like this is just like a gigantic risk.
2342560	2346560	So, he went to talk to Troy Dixon's group.
2346560	2349560	And Dixon was like, fuck you old man.
2349560	2350560	I'm not going to...
2350560	2352560	Like, who are you?
2352560	2356560	And this went back and forth.
2356560	2357560	They fought.
2357560	2360560	Bill went back to the risk managers and said
2360560	2362560	he'd receive a strong pushback, that's a quote,
2362560	2366560	from above in the efforts to rein Dixon in.
2366560	2367560	Dixon kept...
2367560	2369560	Or Bill kept pushing.
2369560	2371560	Dixon kept getting angry.
2371560	2374560	And without any success, Bill did not manage to corral.
2374560	2377560	And he could tell that he was pissing Troy Dixon off.
2377560	2378560	Pissing off his whole group.
2378560	2380560	And so, he tried to patch those up.
2380560	2383560	And he invited Dixon and about 10 other traders
2383560	2385560	from that desk out to dinner.
2385560	2388560	It was an Italian restaurant in Tribeca.
2388560	2390560	Large candlelit table.
2390560	2392560	Floral tapestries on the wall.
2392560	2393560	Okay.
2393560	2395560	So, you went there?
2395560	2396560	Yeah.
2396560	2399560	So, dinner gets off to an awkward start.
2399560	2402560	And Bill and Troy are still bickering about the wisdom
2402560	2403560	of these trades.
2403560	2405560	And neither of them would drop.
2405560	2407560	And Dixon's crew, it's a little posse,
2407560	2409560	is around the hill like kind of snickering at your dad.
2409560	2410560	Snickering at my dad.
2410560	2411560	Snickering.
2411560	2412560	That he's out of his depth.
2412560	2413560	He doesn't understand this stuff.
2413560	2414560	Which is crazy.
2414560	2416560	Does your father is out of his depth?
2416560	2417560	They don't know who...
2417560	2419560	He wasn't out of their depth.
2419560	2421560	These guys are like young, obnoxious.
2421560	2422560	Yeah, they thought right down.
2422560	2424560	They thought they were laughing at him.
2424560	2425560	They were starting to.
2425560	2427560	Anyway, they stopped talking about this trades
2427560	2428560	and there's a conversation with me,
2428560	2429560	and there's something else.
2429560	2430560	And I don't know.
2430560	2431560	I think I'm going to be asking you at one point.
2431560	2433560	Do you know who Jerry Sundusky is?
2433560	2434560	Did I ask you that?
2434560	2436560	Yeah, it's the guy that was molesting people
2436560	2437560	in the showers or something.
2437560	2438560	He was a former college,
2438560	2440560	Penn College football coach.
2440560	2441560	Yeah.
2441560	2443560	Or Penn State College football coach.
2443560	2444560	Yeah.
2444560	2445560	Or he knew about the other guy.
2445560	2446560	Right?
2446560	2447560	There wasn't a documentary.
2447560	2450560	Yeah, no, that's Joe Paterno.
2450560	2452560	He's the guy who...
2452560	2453560	Now, how is this relevant?
2453560	2454560	You'll see.
2454560	2457560	Oh, right, because you didn't know who he was.
2457560	2459560	Maybe I've told you some of this before.
2459560	2462560	Yeah, and I was texting him for a long time
2462560	2463560	trying to say,
2463560	2465560	well, I didn't even know who the guy was
2465560	2466560	until he heard his name.
2466560	2467560	Yeah, it's fair enough.
2467560	2469560	Bill had never heard of the guy.
2469560	2470560	He had just write them a sentence
2470560	2471560	to at least 30 years in prison
2471560	2472560	for child molestation.
2472560	2476560	And someone at the table remarked that
2476560	2479560	child molesters in for a tough time in prison.
2479560	2481560	And your dad said,
2481560	2482560	why?
2482560	2484560	And the traitors looked at each other.
2484560	2486560	This dude for real.
2486560	2487560	And someone says,
2487560	2490560	finally, you see molested boys.
2490560	2491560	So?
2491560	2492560	Why?
2492560	2494560	Why is that reason for a tough time?
2494560	2497560	And Bill did not get that child molesters
2497560	2500560	were like the most hated people in prison.
2500560	2501560	This is like fair enough.
2501560	2502560	Kept asking questions.
2502560	2503560	Okay.
2503560	2504560	Why?
2504560	2505560	Why?
2505560	2506560	Why?
2506560	2508560	And once again, the snickering starts up.
2508560	2510560	They're just fucking laughing at him.
2510560	2513560	One of them described it as this old man was clueless.
2513560	2514560	Okay.
2514560	2516560	Uh, end of the meal.
2516560	2519560	Bill picks up the tab and just bolts.
2519560	2521560	He's like, doesn't even really say goodbye.
2521560	2523560	He just heads straight for the subway.
2523560	2527560	And Troy Dixon and his buddies go back to the bar,
2527560	2528560	go back to a bar,
2528560	2530560	and they just spend the night laughing
2530560	2532560	about how this weird guy,
2532560	2535560	like didn't know that Jerry Sandusky doesn't understand prison.
2535560	2537560	And then they went back to work.
2537560	2538560	Fuck these guys.
2538560	2539560	Fuck these guys.
2539560	2540560	What were they?
2540560	2541560	Who cares?
2541560	2542560	Well, they were...
2542560	2543560	They were wrong anyway.
2543560	2544560	My dad was right.
2544560	2545560	This is...
2545560	2547560	And he cares if you didn't fucking Jerry Sandusky.
2547560	2548560	I didn't know who he was either.
2548560	2551560	And my dad isn't really up to what's going on in the prison world.
2551560	2553560	But I'm pretty sure he was trying to figure out
2553560	2554560	why they're talking about this.
2554560	2557560	I mean, I'm sure if he said to my dad,
2557560	2558560	at any point in time,
2558560	2561560	a child molester would have trouble in prison,
2561560	2562560	he would understand that.
2562560	2564560	That's not something that was over his head.
2564560	2567560	But at this, probably the context of this meeting,
2567560	2569560	if this is true what they say,
2569560	2570560	he could be either,
2570560	2571560	he's trying to fuck with them
2571560	2572560	or get a read on them,
2572560	2574560	saying why, why, why, over and over
2574560	2578560	to see how deeply, deeply moronic these people are
2578560	2580560	to continue this line of questioning,
2580560	2583560	to see why he would perceive them to be...
2583560	2585560	Their responses to his why
2585560	2587560	is how he reads other people.
2587560	2589560	My dad was here in the room.
2589560	2590560	And he says,
2590560	2591560	my dad was here in the room
2591560	2592560	and he says,
2592560	2594560	why do you want quite an obvious question?
2594560	2596560	He's got to get a read on you.
2596560	2598560	He's not actually asking why.
2598560	2600560	Like, the sky's blue, why?
2600560	2602560	He's trying to figure out how you perceive it
2602560	2603560	and what you're...
2603560	2604560	He's trying to get some time
2604560	2606560	to make up his mind about you
2606560	2608560	and he's giving you something to talk about.
2608560	2610560	I think he's pretty much made up his mind
2610560	2612560	before he went out to dinner with these guys.
2612560	2613560	He did not like them.
2613560	2616560	And I'm not sure that was bad on his part.
2616560	2617560	There's very...
2617560	2618560	My read on this, though,
2618560	2621560	is just putting aside what Bill's intent was.
2621560	2624560	The reality is that these...
2624560	2626560	It was like a generational shift
2626560	2627560	going on in Wall Street
2627560	2628560	and the guys who had grown up
2628560	2631560	viewing derivatives as casino instruments
2631560	2633560	were on the rise
2633560	2636560	and guys like Bill who had grown up
2636560	2638560	viewing them primarily as hedging devices
2638560	2640560	and client-centric devices
2640560	2641560	were on the way out
2641560	2645560	and the young guys didn't have any respect
2645560	2647560	for the slightly older guys.
2647560	2648560	That makes sense.
2648560	2649560	But in the anecdote,
2649560	2652560	it seems like the takeaway from it
2652560	2655560	is that my dad was out of touch.
2655560	2656560	No, that's not...
2656560	2657560	Because if you're saying,
2657560	2658560	why, why, why...
2658560	2659560	Trust me, Val, that's not...
2659560	2660560	Maybe I'm...
2660560	2663560	Well, this is just the danger of doing it this way.
2663560	2665560	If I read it, I'm sure...
2665560	2668560	This is kind of a sad moment for Bill.
2668560	2670560	Like, there's...
2670560	2671560	Why?
2671560	2673560	Because you think he's realizing he's out of touch?
2673560	2676560	He's realizing that there's been a generational shift.
2676560	2677560	But there's a paradox here
2677560	2679560	because yes, he's maybe out of touch
2679560	2681560	with what's going on in current events,
2681560	2683560	but he's obviously very much in touch
2683560	2685560	because he's trying to rein in these idiots
2685560	2687560	to stop doing something different.
2687560	2690560	Dixon's trades blow up,
2690560	2693560	cost Deutsche Bank half a billion dollars,
2693560	2695560	and federal regulators start investigating.
2695560	2697560	So that was totally right.
2697560	2698560	He has the last laugh,
2698560	2700560	but it's just not a very funny laugh
2700560	2703560	because people aren't listening.
2703560	2705560	And this is a pattern that's about to repeat itself
2705560	2706560	over and over and over again.
2706560	2708560	Because people stop listening to him.
2708560	2710560	To this old man from a different era.
2711560	2713560	That makes sense.
2722560	2724560	So you think he felt he was out of touch
2724560	2726560	and he didn't know how to rein in these fools?
2726560	2727560	He didn't know how to rein them in,
2727560	2729560	just no one would listen to him.
2729560	2731560	But he didn't have the backing necessary?
2731560	2734560	I mean, but he had the power of Deutsche Bank behind him.
2734560	2736560	How could they not rein in Troy Dixon
2736560	2739560	and his crew of fucking morons?
2740560	2741560	They weren't morons.
2741560	2743560	They were just making a very big, risky bet.
2743560	2745560	It sounded pretty moronic to me.
2748560	2753560	So, one of the lessons here
2753560	2755560	that I've picked up on...
2755560	2758560	Sorry, I'm just upset someone's fucking with my dad.
2758560	2759560	No, I get it, man.
2759560	2761560	And that's the direction you're supposed to have.
2761560	2763560	It's a reader you're supposed to have.
2763560	2764560	Yeah.
2764560	2767560	They're being...
2767560	2768560	Where you going?
2768560	2770560	I'm just going to put this to charge
2770560	2772560	and have a proper cigarette.
2776560	2778560	One of the big takeaways I have
2778560	2780560	about your dad and his role as a bank
2780560	2782560	is that your dad is like a good man.
2782560	2784560	He's an honest man,
2784560	2786560	makes mistakes like we all do,
2786560	2788560	but he's a good human being.
2790560	2792560	But one of the things that
2792560	2794560	there's no way it was not bothering him
2794560	2797560	is that his role was changed.
2797560	2799560	With Edson, he was like the right-hand man
2799560	2802560	who was just
2802560	2805560	an integral part of the kind of ecosystem,
2805560	2806560	the functioning.
2806560	2808560	He was the super ego to Edson's id.
2810560	2812560	In the second round at Deutsche Bank,
2812560	2813560	he's not bad.
2813560	2816560	There is no need for a super ego.
2816560	2817560	This bank is out of control.
2817560	2819560	Nobody's listening to him.
2819560	2821560	And there is...
2821560	2823560	No one wants to hear bad news anymore.
2823560	2825560	No one wants someone to say no.
2825560	2827560	They think they're so smart.
2827560	2829560	They just surfed through the financial crisis.
2829560	2831560	The greatest disruption since the 1920's
2831560	2833560	or 1930's.
2833560	2835560	They don't need
2835560	2836560	Dr. Nell.
2836560	2837560	Right.
2837560	2838560	Okay.
2841560	2842560	Anchi becomes CEO.
2842560	2843560	Okay.
2843560	2844560	In 2012.
2844560	2845560	Co-CEO.
2846560	2848560	So the hubris has taken over.
2848560	2849560	The hubris has taken over.
2849560	2850560	Okay.
2850560	2851560	Okay.
2853560	2855560	Anchi is one of his main priorities.
2855560	2856560	It's because they got lucky.
2856560	2858560	They thought they were smarter than everyone else.
2858560	2860560	One of the chapters right now is titled
2860560	2862560	Luck vs. Skill.
2863560	2864560	Hey.
2864560	2865560	Good.
2865560	2866560	I just predicted that.
2866560	2867560	Interesting.
2867560	2868560	Okay.
2868560	2870560	Or there while you just directed me toward that.
2870560	2871560	Interesting.
2871560	2872560	Did I just say that was...
2872560	2873560	We got that on camera.
2873560	2875560	I just said
2875560	2878560	without knowing anything about what he was saying
2878560	2880560	that this bank was lucky
2880560	2882560	but they thought that they were smarter than everyone else.
2882560	2884560	David said the next title of the chapter
2884560	2886560	is Luck vs. Skill.
2886560	2887560	So that's good.
2887560	2888560	So as a reader
2888560	2889560	this is good.
2889560	2890560	It's interesting.
2890560	2892560	I just want to point that out.
2893560	2894560	We got it.
2894560	2895560	Saved your posterity on that.
2895560	2896560	Yeah.
2896560	2897560	On my iPhone.
2897560	2898560	Interesting.
2898560	2899560	Okay.
2899560	2901560	So here comes an incident that
2901560	2902560	you know a bit about
2902560	2904560	but I think you'll learn a little bit more.
2904560	2906560	So Anchi
2906560	2908560	takes over as CEO
2908560	2911560	and wants to fill the place with his loyalists.
2911560	2912560	Right.
2912560	2913560	Your dad is a loyalist
2913560	2915560	or at least that's how he comes to perceive some.
2915560	2917560	And so he puts your dad up
2917560	2919560	for the job of chief risk officer.
2921560	2923560	And he tells Bill
2923560	2925560	that it's a perfect fit.
2925560	2927560	Like he gets risk management better than anyone else
2927560	2928560	on to trust him.
2928560	2930560	And it's like a big leap up.
2930560	2932560	He'll go on the Vorstand
2932560	2933560	which is the management committee
2933560	2934560	which is like this
2934560	2936560	rarefied board that previously
2936560	2938560	had been off-limits to anyone who wasn't German.
2940560	2942560	And it's a big jump up.
2944560	2946560	His friends congratulate him.
2947560	2948560	He and Michael Morandi
2948560	2949560	are just like weird joke
2949560	2952560	where Morandi is called monkey business.
2952560	2953560	Okay.
2953560	2954560	Which is Moran,
2954560	2956560	they would like go out to dinner together
2956560	2958560	and like clumsily hit on waitresses
2958560	2959560	and whoever other,
2959560	2960560	whatever other women were around
2960560	2961560	and like,
2961560	2962560	not they're going to do anything
2962560	2963560	but just like,
2963560	2964560	he's been around.
2964560	2965560	And so Morandi,
2965560	2966560	when he learned that Bill
2966560	2968560	has been put up for this very important job,
2968560	2971560	laments that there will be no more monkey business.
2972560	2973560	And Deutsche Bank,
2973560	2974560	after announcing this to the world,
2974560	2976560	decides that maybe it would be a good idea
2976560	2977560	to check with the German regulators,
2977560	2978560	Bafen,
2978560	2980560	over whether this is okay.
2980560	2982560	Because Bafen actually has veto power over this.
2982560	2983560	Okay.
2983560	2984560	And Bafen's students over this
2984560	2985560	for a little while.
2985560	2987560	Who says to suggest Bafen?
2987560	2990560	Deutsche Bank has to submit this
2990560	2991560	to Bafen's approval.
2991560	2992560	They have to.
2992560	2994560	The reasons that remain unclear,
2994560	2997560	they decided it would be smart to announce the job
2997560	2998560	before they'd actually sought
2998560	3000560	or received approval from the regulators.
3000560	3001560	Okay.
3001560	3002560	Not smart.
3002560	3003560	No.
3003560	3006560	Bafen already was very troubled but on to
3006560	3010560	and concerned about his recklessness
3010560	3012560	and his lack of management savvy
3012560	3017560	and perceived on to as putting into
3017560	3019560	arguably the most important job in the bank,
3019560	3020560	Chief Risk Officer,
3020560	3023560	one of his kind of flak flunkies.
3023560	3025560	So they consider my dad a flunky to answer?
3025560	3026560	Yes.
3026560	3027560	They perceive that way.
3027560	3028560	What about Ackerman?
3028560	3030560	Well, Ackerman's gone at this point.
3030560	3031560	Oh.
3031560	3032560	He stepped down.
3032560	3033560	So, in fact,
3033560	3035560	Bill wonders to his friend,
3035560	3036560	so Bafen rejects it.
3036560	3038560	It's a very embarrassing situation for him.
3038560	3039560	He's been given this big promotion.
3039560	3041560	Wait, we're in 2012.
3041560	3042560	In 2012.
3042560	3043560	Okay.
3043560	3044560	He gets this big promotion,
3044560	3045560	huge promotion.
3045560	3047560	It's all like newspapers write stories about it.
3047560	3048560	The FT did a lot on it.
3048560	3049560	They write the journal too.
3049560	3051560	And then it gets rescinded.
3051560	3052560	Right.
3052560	3054560	And so Bill wonders to his friends and colleagues
3054560	3056560	that he speculates that perhaps he was just
3056560	3057560	a victim of sabotage.
3057560	3061560	And maybe Ackerman had basically
3061560	3063560	stabbed him in the back with the regulators
3063560	3064560	because he wanted,
3064560	3066560	Ackerman wanted to hurt Anshu.
3066560	3069560	In any case,
3069560	3071560	he'd been receiving all these congrats
3071560	3073560	and throwing emails and phone calls all month
3073560	3076560	and now he has to go back to people over and over
3076560	3078560	and explain that the job has been revoked.
3078560	3079560	Okay.
3079560	3081560	Easy come, easy go,
3081560	3083560	was the voicemail he left for his mother.
3086560	3087560	And he sounds nonchalant,
3087560	3089560	but when Pete, his brother,
3089560	3090560	listens...
3090560	3091560	Peter.
3091560	3092560	I call him Peter.
3092560	3093560	It's Peter.
3093560	3094560	No one calls him Peter.
3094560	3095560	It's written Peter.
3095560	3096560	I'm just reading with notches.
3096560	3097560	Okay.
3098560	3100560	When Peter listens to the message,
3100560	3102560	you can tell that he says
3102560	3104560	there's no concealing the hurt in his voice.
3104560	3105560	Really?
3106560	3108560	I don't know.
3108560	3109560	I remember he told me.
3109560	3111560	It didn't seem...
3111560	3112560	I don't think that is what he told you.
3112560	3113560	We'll get to that in a second.
3113560	3114560	Oh.
3114560	3115560	I mean, when he told me,
3115560	3116560	I didn't take up any...
3116560	3117560	Well, he didn't...
3117560	3118560	We'll get to it.
3118560	3119560	He told you an email.
3119560	3120560	Sorry?
3120560	3122560	He told you in an email how he felt.
3122560	3123560	So we'll get to that in a second.
3123560	3124560	No, he told me over dinner.
3124560	3126560	We'll get to it in a second.
3126560	3127560	I'll read it to you.
3128560	3130560	He told Sam
3130560	3133560	that he felt insulted.
3133560	3134560	He told John Bright
3134560	3137560	the particle physicist from Merrill
3137560	3140560	that he knew he should be relieved.
3140560	3142560	But once I quote...
3142560	3143560	But once I started thinking about the job,
3143560	3145560	I liked it.
3145560	3146560	Miranda joked,
3146560	3148560	we're back in the monkey business.
3148560	3151560	Bill laughed and looked sad.
3151560	3153560	And then, at the end of the year,
3153560	3155560	this pattern defeated itself
3155560	3157560	because Bill was put up for another senior job
3157560	3159560	running the non-core unit at Deutsche Bank.
3159560	3160560	And once again,
3160560	3163560	Boppen shot it down after it had been announced.
3163560	3166560	So this is around the time that Bill,
3166560	3167560	as a consolation prize,
